fips_country,fips_adm1,fips_adm1_name,fips_adm1_name_ascii,adm1_type,start_cn,end_cn,current
IC,IC35,Vestur-Hunavatnssysla,Vestur-Hunavatnssysla,county,399,409,False
IC,IC36,Vestur-Isafjardarsysla,Vestur-Isafjardarsysla,county,399,409,False
IC,IC37,Vestur-Skaftafellssysla,Vestur-Skaftafellssysla,county,399,409,False
IC,IC38,Austurland,Austurland,region,410,414,True
IC,IC39,Höfuðborgarsvæði,Hofuðborgarsvæði,region,410,414,True
IC,IC40,Norðurland Eystra,Norðurland Eystra,region,410,414,True
IC,IC41,Norðurland Vestra,Norðurland Vestra,region,410,414,True
IC,IC42,Suðurland,Suðurland,region,410,414,True
IC,IC43,Suðurnes,Suðurnes,region,410,414,True
IC,IC44,Vestfirðir,Vestfirðir,region,410,414,True
IC,IC45,Vesturland,Vesturland,region,410,414,True
ID,ID01,Aceh__Atjeh,Aceh__Atjeh,special region,399,414,True
ID,ID02,Bali,Bali,province,399,414,True
ID,ID03,Bengkulu,Bengkulu,province,399,414,True
ID,ID04,Jakarta Raya__Djakarta Raya,Jakarta Raya__Djakarta Raya,special district,399,414,True
ID,ID05,Jambi__Djambi,Jambi__Djambi,province,399,414,True
ID,ID06,Jawa Barat__Djawa Barat,Jawa Barat__Djawa Barat,province,399,406,False
ID,ID07,Jawa Tengah__Djawa Tengah,Jawa Tengah__Djawa Tengah,province,399,414,True
ID,ID08,Jawa Timur__Djawa Timur,Jawa Timur__Djawa Timur,province,399,414,True
ID,ID09,Papua,Papua,province,408,409,False
ID,ID10,Yogyakarta__Jogjakarta,Yogyakarta__Jogjakarta,special region,399,414,True
ID,ID11,Kalimantan Barat,Kalimantan Barat,province,399,414,True
ID,ID12,Kalimantan Selatan,Kalimantan Selatan,province,399,414,True
ID,ID13,Kalimantan Tengah,Kalimantan Tengah,province,399,414,True
ID,ID14,Kalimantan Timur,Kalimantan Timur,province,399,414,True
ID,ID15,Lampung,Lampung,province,399,414,True
ID,ID16,Maluku,Maluku,province,399,405,False
ID,ID17,Nusa Tenggara Barat,Nusa Tenggara Barat,province,399,414,True
ID,ID18,Nusa Tenggara Timur,Nusa Tenggara Timur,province,399,414,True
ID,ID19,Riau,Riau,province,399,409,False
ID,ID20,Sulawesi Selatan,Sulawesi Selatan,province,399,409,False
ID,ID21,Sulawesi Tengah,Sulawesi Tengah,province,399,414,True
ID,ID22,Sulawesi Tenggara,Sulawesi Tenggara,province,399,414,True
ID,ID23,Sulawesi Utara,Sulawesi Utara,province,399,406,False
ID,ID24,Sumatera Barat,Sumatera Barat,province,399,414,True
ID,ID25,Sumatera Selatan,Sumatera Selatan,province,399,406,False
ID,ID26,Sumatera Utara,Sumatera Utara,province,399,414,True
ID,ID27,Timor Timur,Timor Timur,province,399,403,False
ID,ID28,Maluku,Maluku,province,406,414,True
ID,ID29,Maluku Utara,Maluku Utara,province,406,414,True
ID,ID30,Jawa Barat__Djawa Barat,Jawa Barat__Djawa Barat,province,407,414,True
ID,ID31,Sulawesi Utara,Sulawesi Utara,province,407,414,True
ID,ID32,Sumatera Selatan,Sumatera Selatan,province,407,414,True
ID,ID33,Banten,Banten,province,407,414,True
ID,ID34,Gorontalo,Gorontalo,province,407,414,True
ID,ID35,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung,province,407,414,True
ID,ID36,Papua,Papua,province,410,414,True
ID,ID37,Riau,Riau,province,410,414,True
ID,ID38,Sulawesi Selatan,Sulawesi Selatan,province,410,414,True
ID,ID39,Irian Jaya Barat,Irian Jaya Barat,province,410,414,True
ID,ID40,Kepulauan Riau,Kepulauan Riau,province,410,414,True
ID,ID41,Sulawesi Barat,Sulawesi Barat,province,410,414,True
IN,IN01,Andaman and Nicobar Islands,Andaman and Nicobar Islands,union territory,399,414,True
IN,IN02,Andhra Pradesh,Andhra Pradesh,state,399,414,True
IN,IN03,Assam,Assam,state,399,414,True
IN,IN04,Bihar,Bihar,state,399,406,False
IN,IN05,Chandigarh,Chandigarh,union territory,399,414,True
IN,IN06,Dadra and Nagar Haveli,Dadra and Nagar Haveli,union territory,399,414,True
IN,IN07,Delhi,Delhi,national capital territory,412,414,True
IN,IN08,"Goa, Daman, and Diu","Goa, Daman, and Diu",union territory,399,399,False
IN,IN09,Gujarat,Gujarat,state,399,414,True
IN,IN10,Haryana,Haryana,state,399,414,True
IN,IN11,Himachal Pradesh,Himachal Pradesh,state,399,414,True
IN,IN12,Jammu and Kashmir,Jammu and Kashmir,state,399,414,True
IN,IN13,Kerala,Kerala,state,399,414,True
IN,IN14,"Lakshadweep__Laccadive, Minacoy, and Amindivi Islands","Lakshadweep__Laccadive, Minacoy, and Amindivi Islands",union territory,400,414,True
IN,IN15,Madhya Pradesh,Madhya Pradesh,state,399,406,False
IN,IN16,Maharashtra,Maharashtra,state,399,414,True
IN,IN17,Manipur,Manipur,state,399,414,True
IN,IN18,Meghalaya,Meghalaya,state,399,414,True
IN,IN19,Karnataka,Karnataka,state,399,414,True
IN,IN20,Nagaland,Nagaland,state,399,414,True
IN,IN21,Orissa,Orissa,state,399,414,True
IN,IN22,Puducherry,Puducherry,union territory,412,414,True
IN,IN23,Punjab,Punjab,state,399,414,True
IN,IN24,Rajasthan,Rajasthan,state,399,414,True
IN,IN25,Tamil Nadu__Madras,Tamil Nadu__Madras,state,399,414,True
IN,IN26,Tripura,Tripura,state,399,414,True
IN,IN27,Uttar Pradesh,Uttar Pradesh,state,399,406,False
IN,IN28,West Bengal,West Bengal,state,400,414,True
IN,IN29,Sikkim,Sikkim,state,399,414,True
IN,IN30,Arunachal Pradesh,Arunachal Pradesh,state,400,414,True
IN,IN31,Mizoram,Mizoram,union territory,400,414,True
IN,IN32,Daman and Diu,Daman and Diu,union territory,400,414,True
IN,IN33,Goa,Goa,state,400,414,True
IN,IN34,Bihār,Bihar,state,407,414,True
IN,IN35,Madhya Pradesh,Madhya Pradesh,state,407,414,True
IN,IN36,Uttar Pradesh,Uttar Pradesh,state,407,414,True
IN,IN37,Chhattīsgarh,Chhattisgarh,state,407,414,True
IN,IN38,Jharkhand,Jharkhand,state,407,414,True
IN,IN39,Uttarakhand,Uttarakhand,state,412,414,True
IR,IR01,Āz̄ārbāyjān-e Gharbī,Azarbayjan-e Gharbi,province,401,414,True
IR,IR02,Azarbayjan-e Khavari,Azarbayjan-e Khavari,province,399,400,False
IR,IR03,Chahar Mahall va Bakhtiari,Chahar Mahall va Bakhtiari,province,399,414,True
IR,IR04,Sistan va Baluchestan,Sistan va Baluchestan,province,400,414,True
IR,IR05,Kohgīlūyeh va Būyer Aḩmad,Kohgiluyeh va Buyer Ahmad,province,406,414,True
IR,IR06,Esfahan,Esfahan,province,399,399,False
IR,IR07,Fars,Fars,province,399,414,True
IR,IR08,Gilan,Gilan,province,399,414,True
IR,IR09,Hamadan,Hamadan,province,399,414,True
IR,IR10,Ilam,Ilam,province,399,414,True
IR,IR11,Hormozgan,Hormozgan,province,399,414,True
IR,IR13,Kermānshāh,Kermanshah,province,406,414,True
IR,IR14,Khorasan,Khorasan,province,399,399,False
IR,IR15,Khuzestan,Khuzestan,province,399,414,True
IR,IR16,Kordestan,Kordestan,province,399,414,True
IR,IR17,Mazandaran,Mazandaran,province,399,404,False
IR,IR18,Semnan,Semnan,province,399,399,False
IR,IR19,Markazi,Markazi,province,399,399,False
IR,IR20,Yazd,Yazd,province,399,399,False
IR,IR21,Zanjan,Zanjan,province,399,399,False
IR,IR22,Bushehr,Bushehr,province,400,414,True
IR,IR23,Lorestan,Lorestan,province,399,414,True
IR,IR24,Markazi,Markazi,province,400,404,False
IR,IR25,Semnan,Semnan,province,400,414,True
IR,IR26,Tehran,Tehran,province,400,414,True
IR,IR27,Zanjan,Zanjan,province,400,404,False
IR,IR28,Esfahan,Esfahan,province,400,414,True
IR,IR29,Kerman,Kerman,province,400,414,True
IR,IR30,Khorasan,Khorasan,province,400,409,False
IR,IR31,Yazd,Yazd,province,400,409,False
IR,IR32,Ardabīl,Ardabil,province,401,414,True
IR,IR33,Āz̄ārbāyjān-e Sharqī,Azarbayjan-e Sharqi,province,401,414,True
IR,IR34,Markazī,Markazi,province,405,414,True
IR,IR35,Māzandarān,Mazandaran,province,405,414,True
IR,IR36,Zanjān,Zanjan,province,405,414,True
IR,IR37,Golestān,Golestan,province,405,414,True
IR,IR38,Qazvīn,Qazvin,province,405,414,True
IR,IR39,Qom,Qom,province,405,414,True
IR,IR40,Yazd,Yazd,province,410,414,True
IR,IR41,Khorāsān-e Janūbī,Khorasan-e Janubi,province,410,414,True
IR,IR42,Khorāsān-e Razavī,Khorasan-e Razavi,province,410,414,True
IR,IR43,Khorāsān-e Shemālī,Khorasan-e Shemali,province,410,414,True
IS,IS01,HaDarom_Southern,HaDarom_Southern,district,399,414,True
IS,IS02,HaMerkaz_Central,HaMerkaz_Central,district,399,414,True
IS,IS03,HaZafon_Northern,HaZafon_Northern,district,399,414,True
IS,IS04,Hefa_Haifa,Hefa_Haifa,district,399,414,True
IS,IS05,Tel Aviv,Tel Aviv,district,399,414,True
IS,IS06,Yerushalayim_Jerusalem,Yerushalayim_Jerusalem,district,399,414,True
IT,IT01,Abruzzi,Abruzzi,region,399,414,True
IT,IT02,Basilicata,Basilicata,region,399,414,True
IT,IT03,Calabria,Calabria,region,399,414,True
IT,IT04,Campania,Campania,region,399,414,True
IT,IT05,Emilia-Romagna,Emilia-Romagna,region,399,414,True
IT,IT06,Friuli-Venezia Giulia,Friuli-Venezia Giulia,region,399,414,True
IT,IT07,Lazio,Lazio,region,399,414,True
IT,IT08,Liguria,Liguria,region,399,414,True
IT,IT09,Lombardia,Lombardia,region,399,414,True
IT,IT10,Marche,Marche,region,399,414,True
IT,IT11,Molise,Molise,region,399,414,True
IT,IT12,Piemonte,Piemonte,region,399,414,True
IT,IT13,Puglia,Puglia,region,399,414,True
IT,IT14,Sardegna,Sardegna,region,399,414,True
IT,IT15,Sicilia,Sicilia,region,399,414,True
IT,IT16,Toscana,Toscana,region,399,414,True
IT,IT17,Trentino-Alto Adige,Trentino-Alto Adige,region,399,414,True
IT,IT18,Umbria,Umbria,region,399,414,True
IT,IT19,Valle d'Aosta,Valle d'Aosta,region,399,414,True
IT,IT20,Veneto,Veneto,region,399,414,True
IV,IV01,Abengourou,Abengourou,department,399,400,False
IV,IV02,Abidjan,Abidjan,department,399,399,False
IV,IV03,Dabakala,Dabakala,department,399,409,False
IV,IV04,Aboisso,Aboisso,department,399,406,False
IV,IV05,Adzope,Adzope,department,399,409,False
IV,IV06,Agboville,Agboville,department,399,409,False
IV,IV07,Biankouma,Biankouma,department,399,409,False
IV,IV08,Bondoukou,Bondoukou,departement,399,399,False
IV,IV09,Bouafle,Bouafle,departement,399,399,False
IV,IV10,Bouake,Bouake,departement,399,399,False
IV,IV11,Bouna,Bouna,department,399,409,False
IV,IV12,Boundiali,Boundiali,department,399,409,False
IV,IV13,Daloa,Daloa,departement,399,399,False
IV,IV14,Danane,Danane,department,399,409,False
IV,IV15,Dimbokro,Dimbokro,departement,399,399,False
IV,IV16,Divo,Divo,department,399,409,False
IV,IV17,Ferkessedougou,Ferkessedougou,department,399,409,False
IV,IV18,Gagnoa,Gagnoa,department,399,409,False
IV,IV19,Gulgio,Gulgio,departement,399,399,False
IV,IV20,Katiola,Katiola,department,399,409,False
IV,IV21,Korhogo,Korhogo,department,399,409,False
IV,IV22,Man,Man,departement,399,399,False
IV,IV23,Odienne,Odienne,department,399,409,False
IV,IV24,Sassandra,Sassandra,departement,399,399,False
IV,IV25,Seguela,Seguela,department,399,409,False
IV,IV26,Touba,Touba,department,399,409,False
IV,IV27,Bongouanou,Bongouanou,department,400,409,False
IV,IV28,Issia,Issia,department,400,409,False
IV,IV29,Lakota,Lakota,department,400,409,False
IV,IV30,Mankono,Mankono,department,400,409,False
IV,IV31,Oume,Oume,department,400,409,False
IV,IV32,Soubre,Soubre,department,400,409,False
IV,IV33,Tingrela,Tingrela,department,400,409,False
IV,IV34,Zuenoula,Zuenoula,department,400,409,False
IV,IV35,Abidjan,Abidjan,department,400,406,False
IV,IV36,Bangolo,Bangolo,department,400,409,False
IV,IV37,Beoumi,Beoumi,department,400,409,False
IV,IV38,Bondoukou,Bondoukou,department,400,409,False
IV,IV39,Bouafle,Bouafle,department,400,409,False
IV,IV40,Bouake,Bouake,department,400,409,False
IV,IV41,Daloa,Daloa,department,400,409,False
IV,IV42,Daoukro,Daoukro,department,400,409,False
IV,IV43,Dimbokro,Dimbokro,department,400,406,False
IV,IV44,Duekoue,Duekoue,department,400,409,False
IV,IV45,Grand-Lahou,Grand-Lahou,department,400,409,False
IV,IV46,Guiglo,Guiglo,department,400,406,False
IV,IV47,Man,Man,department,400,409,False
IV,IV48,Mbahiakro,Mbahiakro,department,400,409,False
IV,IV49,Sakassou,Sakassou,department,400,409,False
IV,IV50,San Pedro,San Pedro,department,400,409,False
IV,IV51,Sassandra,Sassandra,department,400,409,False
IV,IV52,Sinfra,Sinfra,department,400,409,False
IV,IV53,Tabou,Tabou,department,400,409,False
IV,IV54,Tanda,Tanda,department,400,409,False
IV,IV55,Tiassale,Tiassale,department,400,409,False
IV,IV56,Toumodi,Toumodi,department,400,409,False
IV,IV57,Vavoua,Vavoua,department,400,409,False
IV,IV58,Yamoussoukro,Yamoussoukro,department,400,406,False
IV,IV59,Abengourou,Abengourou,department,401,409,False
IV,IV60,Agnibilekrou,Agnibilekrou,department,401,409,False
IV,IV61,Abidjan,Abidjan,department,407,409,False
IV,IV62,Aboisso,Aboisso,department,407,409,False
IV,IV63,Adiaké,Adiake,department,407,409,False
IV,IV64,Alépé,Alepe,department,407,409,False
IV,IV65,Bocanda,Bocanda,department,407,409,False
IV,IV66,Dabou,Dabou,department,407,409,False
IV,IV67,Dimbokro,Dimbokro,department,407,409,False
IV,IV68,Grand-Bassam,Grand-Bassam,department,407,409,False
IV,IV69,Guiglo,Guiglo,department,407,409,False
IV,IV70,Jacqueville,Jacqueville,department,407,409,False
IV,IV71,Tiébissou,Tiebissou,department,407,409,False
IV,IV72,Toulépleu,Toulepleu,department,407,409,False
IV,IV73,Yamoussoukro,Yamoussoukro,department,407,409,False
IZ,IZ01,Al Anbar,Al Anbar,province,399,414,True
IZ,IZ02,Al Basrah,Al Basrah,province,399,414,True
IZ,IZ03,Al Muthanna,Al Muthanna,province,399,414,True
IZ,IZ04,Al Qadisiyah,Al Qadisiyah,province,399,414,True
IZ,IZ05,As Sulaymaniyah,As Sulaymaniyah,province,399,414,True
IZ,IZ06,Babil,Babil,province,399,414,True
IZ,IZ07,Baghdad,Baghdad,province,399,414,True
IZ,IZ08,Dahuk,Dahuk,province,399,414,True
IZ,IZ09,Dhi Qar,Dhi Qar,province,399,414,True
IZ,IZ10,Diyala,Diyala,province,399,414,True
IZ,IZ11,Arbil,Arbil,province,399,414,True
IZ,IZ12,Karbala',Karbala',province,399,414,True
IZ,IZ13,At Ta'mim__Kirkuk,At Ta'mim__Kirkuk,province,399,414,True
IZ,IZ14,Maysan,Maysan,province,399,414,True
IZ,IZ15,Ninawa,Ninawa,province,399,414,True
IZ,IZ16,Wasit,Wasit,province,399,414,True
IZ,IZ17,An Najaf,An Najaf,province,399,414,True
IZ,IZ18,Salah ad Din,Salah ad Din,province,399,414,True
JA,JA01,Aichi,Aichi,prefecture,400,414,True
JA,JA02,Akita,Akita,prefecture,400,414,True
JA,JA03,Aomori,Aomori,prefecture,400,414,True
JA,JA04,Chiba,Chiba,prefecture,400,414,True
JA,JA05,Ehime,Ehime,prefecture,400,414,True
JA,JA06,Fukui,Fukui,prefecture,400,414,True
JA,JA07,Fukuoka,Fukuoka,prefecture,400,414,True
JA,JA08,Fukushima,Fukushima,prefecture,400,414,True
JA,JA09,Gifu,Gifu,prefecture,400,414,True
JA,JA10,Gumma,Gumma,prefecture,400,414,True
JA,JA11,Hiroshima,Hiroshima,prefecture,400,414,True
JA,JA12,Hokkaido,Hokkaido,prefecture,400,414,True
JA,JA13,Hyogo,Hyogo,prefecture,400,414,True
JA,JA14,Ibaraki,Ibaraki,prefecture,400,414,True
JA,JA15,Ishikawa,Ishikawa,prefecture,400,414,True
JA,JA16,Iwate,Iwate,prefecture,400,414,True
JA,JA17,Kagawa,Kagawa,prefecture,400,414,True
JA,JA18,Kagoshima,Kagoshima,prefecture,400,414,True
JA,JA19,Kanagawa,Kanagawa,prefecture,400,414,True
JA,JA20,Kochi,Kochi,prefecture,400,414,True
JA,JA21,Kumamoto,Kumamoto,prefecture,400,414,True
JA,JA22,Kyoto,Kyoto,prefecture,400,414,True
JA,JA23,Mie,Mie,prefecture,400,414,True
JA,JA24,Miyagi,Miyagi,prefecture,400,414,True
JA,JA25,Miyazaki,Miyazaki,prefecture,400,414,True
JA,JA26,Nagano,Nagano,prefecture,400,414,True
JA,JA27,Nagasaki,Nagasaki,prefecture,400,414,True
JA,JA28,Nara,Nara,prefecture,400,414,True
JA,JA29,Niigata,Niigata,prefecture,400,414,True
JA,JA30,Oita,Oita,prefecture,400,414,True
JA,JA31,Okayama,Okayama,prefecture,400,414,True
JA,JA32,Osaka,Osaka,prefecture,400,414,True
JA,JA33,Saga,Saga,prefecture,400,414,True
JA,JA34,Saitama,Saitama,prefecture,400,414,True
JA,JA35,Shiga,Shiga,prefecture,400,414,True
JA,JA36,Shimane,Shimane,prefecture,400,414,True
JA,JA37,Shizuoka,Shizuoka,prefecture,400,414,True
JA,JA38,Tochigi,Tochigi,prefecture,400,414,True
JA,JA39,Tokushima,Tokushima,prefecture,400,414,True
JA,JA40,Tokyo,Tokyo,prefecture,400,414,True
JA,JA41,Tottori,Tottori,prefecture,400,414,True
JA,JA42,Toyama,Toyama,prefecture,400,414,True
JA,JA43,Wakayama,Wakayama,prefecture,400,414,True
JA,JA44,Yamagata,Yamagata,prefecture,400,414,True
JA,JA45,Yamaguchi,Yamaguchi,prefecture,400,414,True
JA,JA46,Yamanashi,Yamanashi,prefecture,400,414,True
JA,JA47,Okinawa,Okinawa,prefecture,400,414,True
JM,JM01,Clarendon,Clarendon,parish,400,414,True
JM,JM02,Hanover,Hanover,parish,400,414,True
JM,JM04,Manchester,Manchester,parish,400,414,True
JM,JM07,Portland,Portland,parish,400,414,True
JM,JM08,Saint Andrew,Saint Andrew,parish,400,414,True
JM,JM09,Saint Ann,Saint Ann,parish,400,414,True
JM,JM10,Saint Catherine,Saint Catherine,parish,400,414,True
JM,JM11,Saint Elizabeth,Saint Elizabeth,parish,400,414,True
JM,JM12,Saint James,Saint James,parish,400,414,True
JM,JM13,Saint Mary,Saint Mary,parish,400,414,True
JM,JM14,Saint Thomas,Saint Thomas,parish,400,414,True
JM,JM15,Trelawny,Trelawny,parish,400,414,True
JM,JM16,Westmoreland,Westmoreland,parish,400,414,True
JM,JM17,Kingston,Kingston,parish,400,414,True
JO,JO01,Al `Asimah,Al `Asimah,governorate,399,399,False
JO,JO02,Al Balqa',Al Balqa',governorate,399,414,True
JO,JO03,Al Karak,Al Karak,governorate,399,399,False
JO,JO06,Irbid,Irbid,governorate,399,399,False
JO,JO07,Ma`an,Ma`an,governorate,399,401,False
JO,JO09,Al Karak,Al Karak,governorate,400,414,True
JO,JO10,Al Mafraq,Al Mafraq,governorate,400,401,False
JO,JO11,`Amman,`Amman,governorate,400,401,False
JO,JO12,Aţ Ţafilah,At Tafilah,governorate,402,414,True
JO,JO13,Az Zarqa,Az Zarqa,governorate,400,401,False
JO,JO14,Irbid,Irbid,governorate,400,401,False
JO,JO15,Al Mafraq,Al Mafraq,governorate,402,414,True
JO,JO16,`Ammān,`Amman,governorate,402,414,True
JO,JO17,Az Zarqā',Az Zarqa',governorate,402,414,True
JO,JO18,Irbid,Irbid,governorate,402,414,True
JO,JO19,Ma`ān,Ma`an,governorate,402,414,True
JO,JO20,'Ajlūn,'Ajlun,governorate,402,414,True
JO,JO21,Al 'Aqabah,Al 'Aqabah,governorate,402,414,True
JO,JO22,Jarash,Jarash,governorate,402,414,True
JO,JO23,Mādabā,Madaba,governorate,402,414,True
KE,KE01,Central,Central,province,399,414,True
KE,KE02,Coast,Coast,province,399,414,True
KE,KE03,Eastern,Eastern,province,399,414,True
KE,KE05,Nairobi Area,Nairobi Area,area,399,414,True
KE,KE06,North-Eastern,North-Eastern,province,399,414,True
KE,KE07,Nyanza,Nyanza,province,399,414,True
KE,KE08,Rift Valley,Rift Valley,province,399,414,True
KE,KE09,Western,Western,province,399,414,True
KG,KG01,Bishkek,Bishkek,city,401,414,True
KG,KG02,Chüy,Chuy,oblast,401,414,True
KG,KG03,Jalal-Abad,Jalal-Abad,oblast,401,414,True
KG,KG04,Naryn,Naryn,oblast,401,414,True
KG,KG05,Osh,Osh,oblast,401,406,False
KG,KG06,Talas,Talas,oblast,401,414,True
KG,KG07,Ysyk-Köl,Ysyk-Kol,oblast,401,414,True
KG,KG08,Osh,Osh,oblast,407,414,True
KG,KG09,Batken,Batken,oblast,407,414,True
KN,KN01,Chagang-do,Chagang-do,province,399,414,True
KN,KN02,Chongjin-si,Chongjin-si,special city,399,399,False
KN,KN03,Hamgyong-namdo,Hamgyong-namdo,province,399,414,True
KN,KN04,Hamgyong-pukto,Hamgyong-pukto,province,399,399,False
KN,KN06,Hwanghae-namdo,Hwanghae-namdo,province,399,414,True
KN,KN07,Hwanghae-bukto,Hwanghae-bukto,province,399,414,True
KN,KN08,Kaesong-si,Kaesong-si,special city,399,414,True
KN,KN09,Kangwon-do,Kangwon-do,province,399,414,True
KN,KN10,P'yongan-namdo,P'yongan-namdo,province,399,399,False
KN,KN11,P'yongan-bukto,P'yongan-bukto,province,399,414,True
KN,KN12,P'yongyang-si,P'yongyang-si,special city,399,414,True
KN,KN13,Yanggang-do,Yanggang-do,province,399,414,True
KN,KN14,Namp'o-si,Namp'o-si,special city,400,414,True
KN,KN15,P'yongan-namdo,P'yongan-namdo,province,400,414,True
KN,KN16,Hamgyong-bukto,Hamgyong-bukto,province,400,407,False
KN,KN17,Hamgyŏng-bukto,Hamgyong-bukto,province,408,414,True
KN,KN18,Najin Sŏnbong-si,Najin Sonbong-si,province,408,414,True
KR,KR01,Gilbert Islands,Gilbert Islands,islands,399,414,True
KR,KR02,Line Islands,Line Islands,islands,399,414,True
KR,KR03,Phoenix Islands,Phoenix Islands,islands,399,414,True
KS,KS01,Cheju-do,Cheju-do,province,399,414,True
KS,KS02,Cholla-namdo,Cholla-namdo,province,399,399,False
KS,KS03,Cholla-bukto,Cholla-bukto,province,399,414,True
KS,KS04,Ch'ungch'ong-namdo,Ch'ungch'ong-namdo,province,399,399,False
KS,KS05,Ch'ungch'ong-bukto,Ch'ungch'ong-bukto,province,399,414,True
